session_id,target
163,0.000497438994288
164,3.44553333807e-12
165,4.80281769422e-13
166,7.67657830457e-06
167,0.00387502145868
168,1.20850881459e-10
169,1.00967876317e-09
170,0.000155773538674
171,3.29059538735e-11
172,0.00788284839824
173,0.00203140964159
174,3.28854033619e-06
175,0.184633930003
176,0.0110672157182
177,0.000599059989448
178,0.00118339720945
179,2.59756731591e-10
180,3.60264828892e-10
181,6.52971984633e-10
182,6.33900121362e-11
183,1.51272241037e-10
184,4.80179686871e-11
185,0.000197485867816
186,4.1763330543e-06
187,1.88122877871e-13
188,2.17508314807e-11
189,1.52637938656e-09
190,0.0192011265176
191,8.15417553251e-11
192,5.22143555269e-10
193,0.0455746153647
194,9.69253459196e-10
195,2.91546753731e-10
196,2.49080625557e-06
197,0.00142158513552
198,0.00109289466809
199,1.34484938555e-08
200,3.77239621223e-10
201,6.13721200792e-06
202,0.00398376544392
203,2.08674937227e-11
204,8.94665031354e-09
205,0.000209143744155
206,1.83310994485e-08
207,9.93547834647e-05
208,0.00123851104175
209,6.35902714605e-08
210,3.1485513383e-05
211,0.0059138938191
212,0.00559876277606
213,4.0445854611e-11
214,0.168315791967
215,0.000502872614708
216,9.55455617802e-05
217,0.0844776898617
218,0.00135000940648
219,6.47299166902e-05
220,6.81203260501e-05
221,4.1964792577e-10
222,9.22877484214e-11
223,0.0784909496769
224,0.00131345161281
225,0.00942131550344
226,0.00931538474074
227,0.127175487747
228,3.83471084732e-11
229,2.72905341656e-10
230,0.00886555418539
231,1.87648041135e-12
232,2.27940540237e-07
233,2.59149552043e-10
234,0.0020991389781
235,7.1508477263e-06
236,2.7400248243e-09
237,1.19442980612e-09
238,4.51029775876e-12
239,0.000224928181263
240,2.63625568186e-12
241,6.80982333711e-05
242,1.82167511108e-07
243,1.53809261668e-12
244,3.64057389942e-12
245,1.83475304451e-05
246,3.06764075293e-10
247,0.053717421519
248,0.000983738142446
249,4.59500644879e-13
250,5.28265372824e-05
251,9.9492032045e-05
252,7.61961586448e-11
253,5.54665864129e-11
254,7.61542821121e-10
255,1.23157476282e-10
256,2.36763319635e-16
257,4.23021855129e-10
258,0.00149251648761
259,0.00104423977868
260,2.08652908505e-12
261,2.05837515112e-09
262,2.88209374016e-08
263,3.5773854884e-10
264,8.04025375144e-05
265,1.6007240416e-05
266,1.71183580215e-11
267,1.16473908538e-09
268,7.46182351546e-05
269,0.000471578454309
270,0.000175698540202
271,2.26990350512e-10
272,7.93349161355e-13
273,3.78852103164e-12
274,0.00460929224487
275,0.0759715233491
276,9.49103221285e-07
277,9.80361652628e-10
278,0.000245154206339
279,1.67937774618e-11
280,1.85719791251e-07
281,1.13126885062e-07
282,1.82701763512e-10
283,0.00245371251126
284,7.7908944841e-06
285,6.76229434557e-11
286,9.88877853985e-10
287,0.000481695459319
288,5.48207041782e-15
289,0.000944255083977
290,2.21203679657e-11
291,1.79253760491e-10
292,2.26027634025e-12
293,4.37398629647e-12
294,2.04958681151e-06
295,2.68473600388e-05
296,1.7954227874e-13
297,3.92173238852e-12
298,8.75556462842e-06
299,1.46425080794e-10
300,1.59886067664e-10
301,6.36208074353e-12
302,1.70223964224e-05
303,9.19569049299e-06
304,0.0611001115917
305,0.000899262400697
306,1.39929376988e-12
307,0.00116997212727
308,5.09843593908e-10
309,0.000783210343989
310,6.66746839601e-11
311,0.000159036180811
312,0.00135105185718
313,8.25101381707e-05
314,5.01215354596e-11
315,0.0149622687939
316,1.85401293463e-10
317,3.00972289817e-09
318,2.90434219586e-12
319,1.9018732618e-10
320,0.000337228038272
321,0.0088248990119
322,2.22177575571e-09
323,3.22988603895e-10
324,5.88683920404e-05
325,0.00519496086432
326,0.00492596990109
327,1.03565606227e-05
328,0.000489403525269
329,1.62079038117e-11
330,2.14533478753e-06
331,0.000566085714033
332,1.77992721618e-11
333,0.762125820402
334,1.76621042947e-10
335,8.19664360926e-06
336,1.36953618293e-09
337,0.0143525864401
338,0.000652517805304
339,2.82721509635e-12
340,0.000162519509405
341,4.04080036671e-06
342,8.56161265683e-06
343,0.000491722333375
344,2.46829944544e-05
345,0.000754172633901
346,1.01365885331e-09
347,0.389136804687
348,2.45595088973e-10
349,6.65732877819e-07
350,0.0102892707135
351,1.16918173935e-09
352,1.19560552614e-10
353,1.21599011024e-05
354,0.00751316287988
355,0.157196332092
356,1.07614854528e-12
357,1.22740369692e-12
358,4.93842522807e-11
359,2.84219515406e-09
360,1.40472341038e-05
361,4.96438591957e-08
362,7.72240538815e-06
363,9.69254807728e-10
364,1.51173403517e-11
365,2.02682071464e-13
366,1.39395458118e-08
367,6.01176105669e-11
368,4.46286495064e-12
369,8.8188386066e-06
370,2.27493112278e-05
371,1.69618550792e-10
372,6.79947453499e-13
373,3.64463895723e-11
374,5.47891591727e-07
375,1.69961435424e-10
376,9.08092959384e-10
377,0.00150692505939
378,0.000759010646678
379,1.91701459621e-11
380,2.20799192496e-05
381,3.85296179949e-10
382,0.0227828675116
383,1.28810318938e-08
384,6.72741205127e-11
385,0.0339911852752
386,5.64796200407e-13
387,0.00106902018443
388,8.86905350307e-06
389,1.68128038545e-05
390,7.27960829388e-11
391,0.000252912620502
392,0.000337397469898
393,2.83657064776e-11
394,5.75841244964e-12
395,1.10873791231e-05
396,2.63360514346e-05
397,4.43966718595e-11
398,2.04455059418e-05
399,2.36889784896e-12
400,7.7658528818e-12
401,6.43095233786e-06
402,0.00068637286936
403,0.00104793175169
404,0.274416685379
405,0.00483560930132
406,3.49904485492e-12
407,3.16249744347e-10
408,3.86660526131e-11
409,0.00100053840339
410,5.16358113936e-10
411,1.33147435691e-05
412,4.99221288073e-12
413,2.72401721959e-12
414,2.8730703729e-11
415,4.99131978281e-08
416,1.73474058255e-09
417,0.00102218871274
418,1.30196841602e-11
419,3.2299152018e-11
420,0.0191110802255
421,0.00250762957692
422,1.70159315273e-10
423,3.00984109659e-11
424,4.38603384165e-14
425,4.29668928129e-07
426,0.357433884735
427,0.00175301528209
428,3.3207330879e-15
429,1.69365963275e-10
430,1.68506112844e-11
431,1.67548253881e-14
432,0.0104064065052
433,1.81450765179e-06
434,0.00067154258856
435,5.54488185835e-10
436,4.38946445402e-15
437,1.87830352486e-10
438,1.36504856806e-09
439,5.288060748e-13
440,1.59237071999e-05
441,2.64015479847e-05
442,7.55551494305e-10
443,3.01951929665e-12
444,1.39991364738e-10
445,7.98183685696e-09
446,0.0114867180973
447,1.07564792708e-07
448,7.80584934356e-05
449,4.11806256285e-10
450,8.90632061728e-08
451,0.0138671710424
452,1.26440381767e-09
453,0.0134006121297
454,2.98917563618e-05
455,3.73276130859e-10
456,2.04737985901e-05
457,3.3093932923e-10
458,5.04260450143e-05
459,1.45706247051e-09
460,7.3839821952e-11
461,2.2572903968e-05
462,1.99891055364e-18
463,1.1150339906e-11
464,5.38700391007e-10
465,4.24561735085e-09
466,0.000148219943405
467,0.0118044586171
468,3.49248398003e-07
469,1.14277412907e-11
470,1.56388805279e-09
471,0.00075486504836
472,2.78044709103e-06
473,3.60908891595e-05
474,1.29034855486e-13
475,0.29581596251
476,6.34787441562e-07
477,7.40201146046e-10
478,0.00471009062001
479,0.00114831041672
480,0.00123303830584
481,0.0368347290254
482,2.50456948235e-10
483,3.46805608294e-09
484,0.00862099828052
485,5.07628946297e-10
486,3.37795363917e-08
487,3.14725785022e-05
488,3.00175576398e-06
489,0.0338106251638
490,4.71137655289e-11
491,0.00407517461663
492,0.0160913858148
493,0.000777583750748
494,1.78366688089e-05
495,2.85855981448e-05
496,0.164332775678
497,1.43295803806e-09
498,0.00203733372051
499,3.36282693794e-08
500,0.029345818673
501,4.11861766056e-09
502,3.89048362348e-05
503,4.79811699401e-06
504,0.000806621783472
505,0.00141109388242
506,2.11716236641e-10
507,0.000214346707543
508,7.74686667292e-10
509,7.19587524985e-13
510,6.3766287596e-10
511,2.04504242157e-05
512,2.52212937508e-12
513,9.60159825708e-11
514,1.1677107861e-11
515,0.000171210341987
516,1.34115568601e-11
517,1.60670957978e-10
518,1.45481350357e-07
519,7.71370165696e-10
520,1.7291468155e-08
521,0.00211897101888
522,0.535134396864
523,1.06337458488e-11
524,1.0847526294e-09
525,2.86222310802e-06
526,1.03789580133e-10
527,2.11863800578e-09
528,0.00484385409711
529,1.24807163721e-09
530,5.2869494415e-07
531,3.84200494381e-10
532,0.00021567821174
533,4.54293341012e-12
534,0.582640008946
535,2.71327601556e-12
536,0.00183981431299
537,1.81272182597e-09
538,5.51577456533e-09
539,5.48429597274e-10
540,5.28391488826e-11
541,7.69975382593e-10
542,9.86217909358e-05
543,7.35506989652e-05
544,0.00383722501258
545,0.00178483626579
546,2.78169861724e-10
547,0.00104577035823
548,6.20004067951e-11
549,0.00025558160139
550,0.00333734572813
551,0.000720199658512
552,1.05892995554e-06
553,2.16275131572e-12
554,2.23948253099e-13
555,3.77678742204e-07
556,0.000675355573074
557,7.93008699202e-05
558,0.0641149114062
559,0.000308164545064
560,5.30996661896e-11
561,0.000209977974905
562,4.47274495648e-05
563,3.11847531545e-09
564,1.48501630863e-05
565,0.00623153246106
566,2.35698183012e-05
567,3.5524772064e-06
568,9.79943788505e-13
569,2.86144481279e-11
570,1.21206294293e-06
571,1.21364381133e-12
572,0.453871188553
573,1.52420277197e-11
574,8.90851415076e-13
575,1.81318016387e-11
576,3.02815987812e-05
577,0.000283483344638
578,2.04796734836e-11
579,0.000347225782437
580,1.20712502331e-05
581,0.0218826840296
582,0.000232783820149
583,1.71520747618e-05
584,0.176068737093
585,0.000155641398772
586,1.06560726409e-09
587,0.000212514920975
588,7.35424090124e-11
589,2.09054300916e-08
590,3.26530374465e-11
591,7.0423614316e-06
592,7.90943633466e-12
593,3.54558396581e-12
594,2.10829983334e-13
595,4.41909133228e-05
596,0.0327860804738
597,0.00190900091227
598,9.47262916215e-05
599,1.3113477116e-06
600,0.00499730107825
601,0.00399654715639
602,0.00531844968222
603,2.73941131675e-10
604,7.50939435335e-06
605,0.00169208209597
606,0.000127260880794
607,0.00472319962005
608,0.000173388984018
609,0.000670195969223
610,1.49444504564e-07
611,3.81374783916e-13
612,0.0991869683413
613,2.11603060861e-11
614,2.02719194228e-10
615,0.00453679987308
616,2.56062705204e-06
617,0.000123749954103
618,4.23952783732e-13
619,2.71887157109e-10
620,1.81985530263e-10
621,4.05099009756e-10
622,0.302440496153
623,0.0190554044586
624,5.44700535862e-11
625,0.16713171581
626,0.0110392930389
627,4.38679841186e-11
628,1.04604328911e-13
629,0.0271128600927
630,2.05311187983e-11
631,3.21661557774e-05
632,0.00222333333016
633,1.51501719209e-05
634,7.06454209056e-05
635,2.45050398847e-11
636,3.078241567e-13
637,1.70643695557e-07
638,3.19868464163e-06
639,3.67815310532e-06
640,2.04288053936e-05
641,3.82617743868e-10
642,3.43867337113e-05
643,0.0788396028212
644,4.09756613931e-06
645,0.00820652598892
646,1.93140763981e-09
647,4.97634769127e-11
648,6.74222428159e-10
649,0.000582468251532
650,1.28801976488e-10
651,4.7745949764e-12
652,0.307328304098
653,0.00161773874893
654,3.61885658869e-08
655,4.19465390043e-09
656,0.0490786211966
657,0.000325640660051
658,4.95875830113e-06
659,6.82713920249e-05
660,5.9447418677e-05
661,0.00243699292067
662,3.16338904722e-11
663,3.67546337729e-11
664,2.28402739904e-05
665,8.77347202125e-11
666,2.69923383014e-12
667,3.03885985286e-09
668,0.0918616522847
669,7.47106701066e-11
670,2.0340717962e-11
671,0.000311629472521
672,0.422413929822
673,0.465502726057
674,0.0194289300855
675,0.0260727099684
676,1.0182870681e-05
677,2.46937781751e-10
678,0.000315833773485
679,9.51834485629e-06
680,0.0113937948338
681,2.12157328836e-11
682,1.66400012858e-11
683,1.81654262179e-10
684,5.7639466439e-07
685,6.0079475359e-11
686,2.71144737852e-09
687,0.000750773940854
688,1.44744420439e-08
689,1.46015375298e-08
690,3.46690663966e-09
691,3.64164173102e-06
692,5.30322670746e-12
693,0.00155486098683
694,0.00794760742857
695,1.75395674679e-10
696,0.000189589999232
697,1.68385644122e-05
698,0.00196735959512
699,2.93520710652e-05
700,3.00550182448e-10
701,0.000110481255877
702,5.32869299728e-10
703,2.28313648961e-07
704,7.70245423808e-09
705,4.11266340988e-12
706,2.14167179688e-15
707,2.11037470771e-11
708,1.19894274573e-10
709,0.0957708781576
710,5.58127605895e-05
711,5.22048645917e-11
712,2.24841065485e-09
713,3.3427065111e-05
714,1.72618729486e-05
715,1.72976424747e-07
716,0.000156921293492
717,9.02232675305e-05
718,2.84596396645e-09
719,1.48250257305e-11
720,7.17565802437e-11
721,1.50449348741e-06
722,1.85287090246e-06
723,2.55022484811e-05
724,1.32861628624e-09
725,4.31792207383e-11
726,2.3431605022e-10
727,1.92602837426e-08
728,1.85732843855e-08
729,0.00208453520224
730,0.00167197990483
731,2.60890196089e-10
732,7.23835288403e-10
733,1.73471151605e-07
734,0.000773803418427
735,0.192952557421
736,7.01910852511e-10
737,2.4433707208e-06
738,1.17141482483e-05
739,0.00194889161409
740,3.1707805009e-09
741,3.38750633875e-06
742,0.0143570531001
743,0.0904368685702
744,3.33464996912e-11
745,2.79810015571e-09
746,1.0648079563e-09
747,0.00349884243761
748,3.12963605435e-10
749,0.00350395013769
750,8.31309407782e-11
751,5.16864131173e-11
752,3.36533171338e-08
753,5.28902684331e-11
754,1.46247661669e-13
755,1.02001210883e-10
756,9.54355438249e-09
757,2.3489270649e-09
758,1.13210983775e-07
759,6.40024993459e-10
760,2.55883440708e-10
761,0.000285383849975
762,7.30369609871e-05
763,0.0183257322346
764,1.11075747515e-11
765,9.16492616158e-11
766,1.30429375422e-11
767,8.80036517239e-12
768,3.01506405888e-10
769,0.000422533595797
770,0.0188284332582
771,1.29628013899e-05
772,1.18721125127e-07
773,1.86882159862e-06
774,5.78437316568e-05
775,2.72991708195e-10
776,0.205669287538
777,8.51753226671e-11
778,0.00951642368625
779,0.000143373947585
780,1.59352608623e-10
781,0.000540085406984
782,2.72059786285e-08
783,3.15003203538e-10
784,5.20477239152e-10
785,4.10931038416e-11
786,8.50127669325e-09
787,6.86895044432e-11
788,1.11384693239e-11
789,0.0017405425634
790,7.96800037794e-06
791,0.00312880514868
792,1.70916917746e-11
793,2.12266180984e-07
794,6.19713276376e-11
795,6.08597882356e-11
796,1.26421257246e-11
797,0.000355146331015
798,6.33099698804e-12
799,8.66813395812e-12
800,0.000450519471967
801,1.6191740941e-05
802,0.0235022455383
803,3.80172812286e-06
804,1.62712204207e-07
805,5.27474899593e-10
806,3.61517071197e-15
807,1.33272044318e-07
808,6.72361876372e-11
809,0.212089524133
810,0.00392107624745
811,0.000102928267451
812,0.0428698486658
813,2.90192676753e-05
814,0.0308090202373
815,0.268717005079
816,6.94610496883e-10
817,0.0045624063829
818,8.74397634814e-10
819,4.25013308848e-05
820,6.3957370063e-08
821,5.1231734405e-09
822,0.0437745628984
823,2.94459982041e-09
824,1.61102132226e-12
825,1.14729284315e-10
826,2.95787062349e-10
827,9.01625798469e-09
828,4.32235619632e-10
829,0.0077153732993
830,7.58381192191e-11
831,2.40941059925e-08
832,6.3080235146e-11
833,2.09607747019e-13
834,1.57393789549e-12
835,0.00893992807201
836,0.000142286251188
837,7.35168398807e-05
838,2.68196713893e-10
839,4.7485627585e-13
840,1.15738573838e-10
841,0.0049061206661
842,0.000975326985348
843,0.0687460590774
844,0.000387432922543
845,4.453162531e-12
846,6.62677797376e-12
847,1.44830391169e-12
848,3.87056624325e-06
849,2.01380480148e-05
850,8.74280312056e-08
851,1.95648689601e-11
852,1.89984997894e-10
853,0.0053455385346
854,7.08991760716e-14
855,2.05559280593e-07
856,6.39487462797e-11
857,4.64053642699e-11
858,0.000923191515588
859,0.0260357482431
860,0.00244299431224
861,8.0276680616e-05
862,8.87386648575e-06
863,1.66766776959e-10
864,5.05098770647e-13
865,3.90972497802e-05
866,4.46247952382e-08
867,1.26399339747e-07
868,8.4274841133e-05
869,3.85529211614e-12
870,1.40020548732e-10
871,6.28096454811e-11
872,1.83218993526e-05
873,1.36382227197e-07
874,6.79894431828e-10
875,0.0540305595411
876,3.73395756784e-10
877,3.35977211499e-12
878,4.37010896614e-12
879,2.3917617791e-10
880,7.51818993264e-10
881,1.13187363084e-05
882,3.06970942887e-09
883,0.397794368406
884,0.0419037982918
885,0.00163905678293
886,0.000929959055863
887,5.81474105223e-10
888,5.24736020485e-11
889,4.65283231184e-05
890,4.96470762049e-12
891,4.53750240003e-11
892,0.00275200351391
893,1.67356115085e-12
894,1.29946257529e-08
895,9.52107374827e-05
896,1.44650219709e-08
897,0.000458316292657
898,0.242758834894
899,0.000991564504326
900,0.00957566381403
901,7.16699938138e-05
902,4.22913046494e-10
903,2.06425466881e-10
904,8.16373153223e-11
905,0.000313581168551
906,3.60981506098e-06
907,0.174548033334
908,0.00200953642694
909,1.05281395371e-09
910,0.00040782295067
911,7.86924274341e-11
912,2.50502377051e-07
913,4.50969694846e-06
914,7.6489049416e-09
915,0.0273212681491
916,0.000145593312815
917,0.00180751548115
918,3.15502358878e-10
919,5.19421820028e-11
920,1.30512278496e-08
921,1.08216094781e-08
922,4.08545736399e-11
923,0.0198419746115
924,4.10813963535e-11
925,0.0432145226644
926,2.35733350898e-11
927,2.44943057815e-09
928,4.52971317604e-05
929,3.38414003222e-06
930,0.804160665261
931,0.000316129812696
932,1.13087229451e-08
933,0.00021526223769
934,3.49894398429e-13
935,2.31868046998e-13
936,0.000148397754661
937,2.49272810351e-11
938,0.00500879510452
939,3.933005833e-09
940,0.000353072591758
941,1.28687066065e-11
942,0.00120191274979
943,0.0174290706196
944,5.13596323362e-10
945,1.31741352686e-06
946,9.24875516663e-08
947,1.22222701373e-11
948,8.07542759168e-14
949,1.65782080645e-10
950,2.95109228735e-11
951,2.24118680512e-05
952,2.73443502724e-05
953,0.000424921817642
954,0.0458248898152
955,0.00270879544687
956,2.1232860253e-11
957,1.72842295622e-11
958,1.54929601751e-08
959,0.00168779217475
960,1.30214763366e-11
961,1.65064152288e-11
962,1.22207380164e-05
963,2.15911721895e-05
964,4.0491889609e-08
965,0.00108355685769
966,0.00466198499349
967,3.00317915963e-07
968,1.43308898146e-09
969,1.39800957343e-05
970,3.3915453591e-05
971,0.00572507303404
972,5.03125782492e-10
973,2.33983257246e-12
974,1.14584745872e-10
975,2.36252858841e-12
976,9.93065916331e-10
977,1.96470241644e-06
978,3.66792227179e-06
979,3.91488589622e-09
980,6.55620299058e-06
981,2.58554979621e-06
982,7.03356993034e-10
983,0.00079243061219
984,7.79607849706e-13
985,0.0140860348604
986,6.46222478024e-07
987,1.69554868986e-09
988,7.17745830239e-05
989,1.34349696393e-09
990,6.28561117115e-11
991,0.00361119407647
992,1.65488433823e-10
993,2.14646297603e-06
994,7.62822814455e-09
995,1.28432601183e-11
996,2.58191224411e-11
997,9.91711573109e-06
998,0.000155329342503
999,0.0006616607911
1000,1.16889379619e-08
1001,1.82599590732e-10
1002,4.28557976219e-08
1003,0.000289947443183
1004,1.11048076208e-12
1005,2.57489936739e-10
1006,0.0007650525277
1007,6.04976814523e-11
1008,0.181404465781
1009,0.0400548000206
1010,2.88818338998e-11
1011,1.21073192228e-09
1012,8.23308948031e-11
1013,7.82381819776e-05
1014,7.53486756528e-10
1015,1.75876911055e-05
1016,1.3930926801e-08
1017,0.000430292496143
1018,3.14396755047e-13
1019,1.0264759242e-06
1020,0.000123126989497
1021,1.94579982492e-10
1022,0.0368405994153
1023,3.67249386852e-11
1024,1.34651256346e-11
1025,0.0503933454791
1026,0.000227046599716
1027,2.60142737781e-05
1028,4.73647840637e-06
1029,7.47427368388e-11
1030,5.58809694042e-09
1031,4.60317680379e-11
1032,0.0193998615505
1033,4.90444843745e-12
1034,0.00107573391864
1035,9.43381471e-12
1036,0.0829293104264
1037,4.19934194895e-08
1038,0.0553133595428
1039,5.01589250403e-11
1040,0.0276258589098
1041,8.48844303366e-05
1042,0.0324573199165
1043,1.82052521115e-05
1044,5.8488175533e-06
1045,0.00449202358618
1046,1.61757878148e-05
1047,2.35980439412e-12
1048,0.000721483268798
1049,2.60794595807e-10
1050,7.72045174205e-10
1051,0.000260832334368
1052,7.97594548337e-05
1053,1.09694089316e-10
1054,3.6875193396e-05
1055,0.224103257576
1056,1.13704187509e-06
1057,0.00328664058005
1058,1.06158909877e-11
1059,5.39749857687e-05
1060,2.87444511123e-05
1061,0.0664955697128
1062,1.26463676305e-05
1063,1.03701359851e-09
1064,1.80486366331e-13
1065,2.06442664752e-06
1066,2.32267025032e-10
1067,2.03517582903e-05
1068,0.00135152874805
1069,1.58577301846e-11
1070,1.805613983e-11
1071,1.35370122916e-06
1072,2.40904655508e-10
1073,3.81491735153e-05
1074,0.000968562655445
1075,3.08784387169e-09
1076,2.03950625211e-10
1077,1.85082776768e-09
1078,3.22682108473e-11
1079,8.90787409961e-13
1080,1.44193532654e-08
1081,3.41407821338e-06
1082,5.11898218079e-09
1083,1.07455335485e-11
1084,1.5594419808e-14
1085,7.66075692444e-05
1086,8.40291575814e-10
1087,0.00391960826663
1088,2.32281457972e-12
1089,8.69057320595e-12
1090,4.23643425938e-12
1091,9.0435855873e-11
1092,0.000515051990039
1093,1.02731072961e-08
1094,1.12668121757e-08
1095,1.97294680582e-07
1096,6.68872740512e-10
1097,1.53808473823e-09
1098,0.00112838520641
1099,3.61605921555e-09
1100,2.36958853973e-05
1101,2.58675752396e-07
1102,3.21592510415e-05
1103,4.30468014258e-11
1104,0.0106533005179
1105,0.0411284382051
1106,6.91150190581e-06
1107,2.65115162785e-08
1108,6.84426499704e-08
1109,4.17412603912e-05
1110,3.94261210937e-05
1111,8.19147188945e-13
1112,0.00595611659666
1113,1.59094398299e-10
1114,0.00370363790812
1115,2.22301308266e-11
1116,3.39427452449e-11
1117,9.4275047036e-08
1118,5.79352856735e-10
1119,1.26502214638e-10
1120,4.05841671968e-11
1121,1.2293994156e-11
1122,3.31337562505e-09
1123,6.5525118819e-13
1124,0.00393975376883
1125,3.07419515721e-10
1126,6.78413973563e-10
1127,9.84703906135e-14
1128,0.000873920349923
1129,5.7976520998e-12
1130,9.89613021615e-07
1131,4.41514785153e-10
1132,0.0454588658088
1133,1.9095886836e-10
1134,2.58704965939e-11
1135,9.58965877517e-05
1136,0.00736133210149
1137,1.40403804232e-10
1138,0.352061541531
1139,0.00171673037227
1140,3.91855964653e-11
1141,8.02580459294e-10
1142,0.000210126713659
1143,7.53067813003e-11
1144,7.59942106049e-06
1145,0.00221219905703
1146,5.94722819427e-10
1147,0.00418737844084
1148,0.000288585978977
1149,2.73905446499e-09
1150,6.37461550732e-10
1151,0.00211736313517
1152,5.67082722602e-10
1153,1.07175465656e-09
1154,8.03083898893e-05
1155,1.14390205542e-12
1156,7.79510848549e-05
1157,3.26820453783e-08
1158,0.000166683020772
1159,9.65044695152e-11
1160,0.0268367513103
1161,1.95300233772e-12
1162,5.10452414052e-11
1163,6.14042950464e-07
1164,2.54760996395e-09
1165,4.01982281443e-11
1166,1.8620419404e-11
1167,0.00016190733413
1168,0.0361023029522
1169,2.68229284757e-09
1170,3.26421115196e-09
1171,5.27688612694e-07
1172,0.000762801981675
1173,2.52486880145e-10
1174,1.50976436972e-11
1175,0.00447632501606
1176,2.55797436353e-05
1177,1.67695485878e-05
1178,1.65493481824e-10
1179,1.6910933613e-10
1180,1.63580111487e-10
1181,2.09657506956e-12
1182,2.70806655902e-09
1183,3.44197399959e-10
1184,0.00212684621471
1185,3.72109144601e-10
1186,0.00402821764949
1187,4.04009498793e-05
1188,2.55317765781e-06
1189,1.06414132762e-11
1190,2.44015333883e-05
1191,5.8384977918e-11
1192,2.21709189404e-11
1193,4.60048504317e-11
1194,1.12753138257e-09
1195,6.96616748616e-10
1196,4.5737972398e-05
1197,0.000688405220822
1198,3.65969892126e-06
1199,2.98948682827e-05
1200,0.00433377469109
1201,1.1280931145e-10
1202,0.00222988105144
1203,4.82394585171e-11
1204,8.11326731886e-12
1205,1.34546235217e-07
1206,7.14573291107e-06
1207,9.89969435847e-12
1208,3.64988075108e-12
1209,1.10477085966e-09
1210,3.82148037027e-09
